sample_id,2050,2040,2030,2020,2010,2000,1990,1980,1970,1960,1950,1940,1930,1920,1910,1900,1890,1880,1870,1860,1850,1840,1830,1820,1810,1800,1790,1780,1770,1760,1750,1740,1730,1720,1710,1700,1690,1680,1670,1660,1650,1640,1630,1620,1610,1600,1590,1580,1570,1560,1550,1540,1530,1520,1510,1500,1490,1480,1470,1460,1450,1440,1430,1420,1410,1400,1390,1380,1370,1360,1350,1340,1330,1320,1310,1300,1290,1280,1270,1260,1250,1240,1230,1220,1210,1200,1190,1180,1170,1160,1150,1140,1130,1120,1110,1100,1090,1080,1070,1060,1050,1040,1030,1020,1010,1000,990,980,970,960,950,940,930,920,910,900,890,880,870,860,850,840,830,820,810,800,790,780,770,760,750,740,730,720,710,700
1304,6.429933,7.023428,6.384761,5.833399,5.374254,5.834918,5.768118,6.138503,6.158251,6.15087,6.131879,6.150581,6.817005,7.747869,7.061507,5.980306,6.403272,7.526372,8.834406,9.294798,9.601635,10.036538,10.27614,10.093832,9.961916,10.273854,10.393514,10.263069,10.613287,10.995414,12.027175,12.361615,12.222452,12.533461,13.078315,13.0938,13.253188,13.840268,13.713398,13.673357,13.475412,13.375123,13.024556,12.349416,12.206241,12.127073,11.751212,11.396538,11.012367,10.227252,9.695726,9.37402,8.93285,8.681877,8.547165,8.029944,7.78731,7.674537,7.442926,7.385902,7.350741,7.365147,7.406972,7.674286,8.476578,10.052681,12.650627,15.934747,18.393504,20.305439,21.889424,23.918404,26.081921,28.186065,30.784535,33.25894,35.050394,36.330482,36.540992,35.68338,35.351451,35.267319,34.800717,34.254778,34.069324,33.902747,34.395082,34.779834,34.839227,36.081679,39.80203,45.391913,49.827953,53.012333,55.605908,56.240003,56.506088,56.162742,56.148994,56.37656,55.054073,54.539959,53.432945,50.818683,50.109973,50.032574,50.028095,49.887712,49.520827,50.624745,53.538497,52.849983,57.113409,63.899733,60.542843,60.719649,60.508054,62.888215,65.131969,79.136361,57.927818,52.038468,51.34888,50.589095,49.992696,49.266674,48.606778,47.547504,46.798145,45.938033,44.843093,43.866054,42.775823,41.879827,40.958344,39.982854
1305,6.962793,7.509633,6.792949,6.29863,5.625832,5.942531,5.908134,6.398489,6.314248,6.198775,6.024915,6.635532,7.400602,8.064233,7.193084,6.163263,6.73695,7.631114,8.75411,9.57065,9.883032,10.137106,10.467599,10.572457,10.486082,10.829695,10.785838,10.683953,11.189654,11.775642,12.419555,12.607948,12.568152,12.900334,13.33729,13.389357,13.82013,14.435311,14.290772,14.07846,13.987527,14.03431,13.671708,13.007268,12.711013,12.576081,12.259275,11.798627,11.252611,10.599155,10.151028,9.833567,9.550813,9.286399,8.924911,8.358018,8.015413,7.886423,7.744292,7.671971,7.681311,7.668763,7.760996,7.948825,8.729144,10.514753,13.17538,15.936241,18.609157,20.869235,22.410935,24.281863,26.457038,28.302413,30.554737,33.536721,35.267839,36.256872,36.655747,35.641364,35.105477,35.478511,35.170885,34.874202,34.747896,34.438666,34.531771,34.872085,34.949418,36.32519,39.963385,44.924511,50.336386,52.734136,54.230141,55.657173,55.829935,54.515684,55.55481,55.535068,55.306583,54.023203,52.888882,50.915256,49.56314,49.110236,49.194902,50.038651,50.223909,52.348701,55.38844,54.505377,58.411809,61.202734,59.641128,57.236786,63.460176,67.848727,63.597971,76.260244,58.109592,52.692663,52.226245,51.746939,51.363221,50.701604,50.088211,49.103096,48.362787,47.547348,46.479762,45.544239,44.473895,43.621661,42.673529,41.675235
1306,6.59922,7.253534,6.815422,6.24023,6.07737,6.125566,5.989984,6.529068,6.438898,6.212092,6.285659,6.727897,7.26918,8.031755,7.535991,6.529184,6.716031,7.864682,9.468296,10.041853,9.770517,9.97853,10.439538,10.363514,10.187235,10.731227,10.921815,10.736298,11.089138,11.605055,12.359658,12.563353,12.491442,12.84719,13.290311,13.364622,13.604356,14.269015,14.306815,14.193518,13.981463,13.758274,13.39758,12.942314,12.824792,12.502613,11.999574,11.850502,11.472077,10.742311,10.127075,9.684521,9.438304,9.259548,8.950416,8.309479,7.995501,7.86604,7.617163,7.641937,7.759779,7.742947,7.724183,7.956275,8.722731,10.507284,13.258964,16.14789,18.630287,20.564527,22.196888,24.244893,26.395394,28.290323,30.82301,33.672098,35.764047,36.521781,36.908899,36.020396,35.489942,35.798857,35.227456,34.975592,35.159506,34.264753,34.090955,34.772218,35.135198,36.788684,40.404398,45.255074,50.67775,54.832774,56.291621,57.032542,56.739775,55.226952,56.003111,57.214697,56.013585,54.849932,54.833071,52.323422,51.136249,50.265987,48.570732,50.2092,49.950624,50.598207,53.46789,54.886183,57.737563,63.716802,60.431451,57.663788,63.837674,63.452821,66.495517,69.6077,56.127871,52.605373,51.744709,51.221873,50.682408,49.967338,49.255875,48.289229,47.435263,46.620231,45.66747,44.72175,43.737507,42.943588,42.154522,41.209703
1307,6.113355,6.863969,6.308337,5.841755,5.645901,5.824828,5.566264,6.014664,6.122614,6.003737,6.10388,6.526721,7.090163,7.824573,6.976482,6.09475,6.54962,7.258397,8.589656,9.507173,9.600427,9.896325,10.392966,10.371167,10.159051,10.674482,10.659383,10.361687,10.883971,11.301764,12.17435,12.531701,12.288839,12.449443,13.162419,13.289674,13.414484,14.145944,14.041061,13.927588,13.731316,13.42862,13.272436,12.761417,12.354925,12.012184,11.797631,11.55759,11.057524,10.333198,9.67138,9.339484,9.127788,8.905,8.589909,8.027562,7.760566,7.611771,7.502679,7.534888,7.513613,7.410513,7.463529,7.747032,8.500291,10.195624,12.612991,15.492982,18.1401,20.269372,21.810479,23.788893,26.089912,28.165371,30.635353,32.964929,34.343005,35.433128,36.12721,35.113979,34.5959,34.986919,34.734851,34.532215,34.109343,33.577586,34.29453,34.825358,34.684906,36.154883,39.43009,43.928764,47.648931,51.002511,53.819902,56.14111,56.129386,54.201982,54.661101,55.374683,54.150074,53.409523,52.201682,48.598851,47.835228,47.466463,47.710972,47.418462,49.095341,51.215783,52.1147,51.370938,54.262177,56.816373,59.307532,57.714036,55.254163,59.983612,59.723075,66.316577,51.916611,47.902569,47.121408,46.368542,45.719845,44.808761,44.008385,43.148675,42.44775,41.617097,40.631291,39.633511,38.678508,37.840738,36.913761,36.004791
1308,6.504852,7.030707,6.541719,6.037782,5.868842,6.040236,6.002495,6.460883,6.294878,6.26402,6.17443,6.514321,7.589237,8.116525,7.503901,6.470338,6.618736,7.68388,9.20581,9.881011,9.927923,10.112981,10.241176,10.067185,9.867352,10.481998,10.612464,10.232204,10.541862,10.900907,11.593784,12.319345,12.395087,12.478733,12.764063,12.494878,12.776036,13.635252,13.902151,13.664924,13.34517,13.354923,12.925696,12.188361,12.050707,11.904601,11.509445,11.380057,11.050837,10.34863,9.701724,9.31744,9.234194,9.018906,8.644381,8.069712,7.867951,7.83239,7.584853,7.519439,7.587041,7.597189,7.672471,7.914606,8.568537,10.043216,12.457579,15.16435,17.493216,19.58561,21.090345,22.849361,24.813324,26.442328,28.555058,30.85141,32.5773,33.838852,34.008325,32.842172,32.423147,32.920989,32.84648,32.43372,32.196799,31.734703,32.001954,32.428057,32.407639,33.893408,36.954982,40.553155,44.331918,47.070992,48.51823,49.563926,49.914318,49.397178,49.300679,48.452711,47.60221,47.135855,45.950762,43.311128,42.683595,42.687361,42.467691,43.166946,43.12473,43.409805,44.360965,44.15692,48.236605,50.637199,49.166157,46.340243,46.498337,50.933336,53.497441,60.630867,44.444937,39.554494,38.957518,38.228446,37.593447,36.69828,35.997769,35.13267,34.385733,33.603485,32.646765,31.802569,30.771985,29.887941,28.99764,28.151131
1309,6.532012,6.968255,6.521774,6.159409,5.842251,6.045178,6.393493,6.660432,6.117508,5.803908,6.16115,6.949235,8.030272,8.71272,7.735798,6.42486,6.710002,7.735099,8.843639,9.742972,9.671222,10.044105,10.704813,10.596822,10.382317,10.950778,11.168599,10.84023,11.184525,11.800551,12.443997,12.897871,13.008289,12.868209,13.184776,13.590578,13.995553,14.486403,14.167215,13.994333,13.88107,13.996562,13.773446,12.830487,12.519681,12.694336,12.42121,11.954335,11.494732,10.756378,10.129181,9.769762,9.485433,9.21724,8.870534,8.359045,8.124826,7.980964,7.761515,7.70016,7.774351,7.744741,7.753669,8.081198,8.835315,10.497183,13.122839,15.968359,18.636185,20.720382,22.246807,24.384942,26.6425,28.465707,31.056722,33.647196,35.589399,36.761731,37.126648,35.80329,35.535596,35.974499,35.488259,35.303881,34.968893,34.041327,34.259584,34.976818,35.164584,37.130641,40.223607,44.74766,49.64974,53.96245,56.242691,57.317883,57.357343,55.333832,56.082782,57.45385,55.959956,55.652475,54.619881,51.031081,49.647138,50.630312,51.141306,51.664619,51.443607,51.286932,52.409831,55.815155,60.15707,63.28821,59.893035,55.630919,61.304958,72.156735,79.937191,71.279616,55.820814,53.785158,53.229353,52.494152,52.119827,51.443267,50.76677,49.924979,49.153072,48.400514,47.432295,46.522743,45.509057,44.794071,43.996053,43.046309
1310,6.367179,6.858951,6.295303,5.797893,5.462233,5.831872,5.73647,6.194251,6.105315,6.052092,5.978007,6.187516,6.894199,7.548711,7.187238,6.507308,6.781433,7.425747,8.442365,9.29965,9.32999,9.652672,10.11623,9.922902,9.868434,10.319076,10.403052,10.172788,10.643688,11.252106,11.730584,12.036465,12.107568,12.493288,13.185373,13.042272,13.171211,14.062118,13.791569,13.648728,13.572565,13.34521,13.158705,12.493403,12.271093,12.180539,11.73112,11.373575,11.034345,10.494105,9.867556,9.320547,8.942942,8.773559,8.578594,7.992388,7.70729,7.571816,7.38051,7.358542,7.464856,7.371593,7.388439,7.678662,8.426862,10.067814,12.593998,15.584698,17.865965,19.898003,21.746732,23.883982,25.906265,27.667788,30.180519,33.01562,34.914063,36.085728,36.514446,35.365195,34.922709,35.02106,34.878705,34.575903,34.190108,33.690381,33.792525,34.568339,35.004372,36.803744,40.251603,44.893794,49.697966,54.282822,56.027331,56.425677,57.259764,57.253512,57.206689,56.547466,55.19917,53.763216,54.152553,53.386499,52.311473,49.757331,49.056679,50.428841,50.666086,49.361515,52.823817,55.489199,64.192717,66.026182,63.160145,56.657337,64.031611,72.567409,67.533801,65.284252,55.95292,53.798554,53.101568,52.161314,51.757348,50.966991,50.126733,49.132495,48.374211,47.584783,46.511854,45.478291,44.416109,43.441009,42.596214,41.610827
1311,6.405001,7.21677,6.559684,6.399723,6.158451,6.058274,5.924244,6.473105,6.109108,6.100373,6.219883,6.733467,7.155608,7.753161,7.384418,6.365916,6.599471,7.471285,8.872059,9.434857,9.239641,9.666389,10.36854,10.072313,9.995201,10.476369,10.36199,10.32157,10.933587,11.34177,12.128668,12.490874,12.152013,12.337888,12.907536,12.61249,12.748823,13.502364,13.627646,13.484152,13.402906,13.425107,13.121658,12.441719,12.118393,12.036584,11.611387,11.359438,11.034285,10.291089,9.691112,9.384861,9.175661,9.052814,8.731629,8.127569,7.916407,7.755104,7.559512,7.576962,7.582843,7.568754,7.649387,7.856189,8.538001,10.034599,12.4967,15.119222,17.457763,19.49597,21.054855,22.84418,24.787627,26.809923,29.293608,31.073754,32.45537,33.90705,34.06098,32.928666,32.710559,32.953498,32.647057,32.71708,32.510912,31.663923,31.679254,32.629942,32.635315,33.854801,36.937308,40.837023,43.930099,46.7848,49.01857,50.214938,50.709701,48.845396,47.648272,49.272803,49.704912,47.990565,46.470967,45.19539,44.724583,42.867474,43.070249,44.938061,44.364321,41.94796,42.709395,45.303632,48.685718,53.218967,52.332398,47.572273,43.335915,44.647724,54.965026,58.824472,43.505357,40.097963,39.353047,38.513593,37.860279,37.018288,36.241085,35.379296,34.666013,33.816818,32.885241,32.050368,31.087841,30.223245,29.389197,28.559866
1312,6.515949,7.192033,6.625344,5.858931,5.78397,6.037189,6.056863,6.414794,6.364913,6.202487,6.251008,6.583969,7.326845,8.519782,7.644354,6.520815,6.979405,7.99253,9.074312,9.334562,9.490139,9.945561,10.252343,10.214288,10.089877,10.541023,10.521952,10.228632,10.870481,11.609763,12.094508,12.402046,12.370073,12.544284,13.095636,12.97995,13.260857,14.040718,13.688681,13.31999,13.527579,13.663843,13.355273,12.410269,12.045006,12.140602,11.847121,11.407515,11.048112,10.407945,9.75162,9.532065,9.302401,8.994715,8.747875,8.251311,7.990765,7.833677,7.661258,7.649721,7.682816,7.606288,7.632158,7.900084,8.684225,10.333156,12.880605,15.653669,17.852102,19.620212,21.223735,23.216014,25.408607,27.394498,29.954653,31.942419,33.401487,34.247123,35.245762,34.518005,33.911027,34.067398,33.337953,32.581515,32.449047,32.082282,32.341097,32.724882,32.426074,33.450707,36.917678,41.372042,45.164009,47.997469,48.560109,48.921172,48.583256,46.893428,46.850305,48.248015,47.968472,45.846232,44.940581,43.683305,42.466649,40.968817,40.583081,40.54065,41.577416,42.902715,43.830578,42.253372,44.429995,43.79213,44.469297,45.682255,46.618684,50.911207,50.981842,54.020387,38.697805,34.60094,33.918215,33.197157,32.442657,31.628442,30.850022,30.056881,29.455532,28.710659,27.912204,27.100342,26.218498,25.490758,24.771673,24.01786
1313,6.801865,6.948258,6.171159,5.783974,5.54287,5.820108,5.856713,6.107678,5.910879,5.753681,5.980102,6.234076,6.867941,7.562453,6.666029,6.226564,6.497428,7.465026,8.685427,9.487378,9.428611,9.796065,10.27645,10.188485,10.017893,10.499962,10.673746,10.456317,10.840221,11.214045,12.124583,12.752192,12.345696,12.638448,13.171313,13.18989,13.523996,14.208681,13.793598,13.399208,13.472649,13.517946,13.265928,12.677532,12.534374,12.316955,11.828426,11.543623,11.232047,10.504354,9.788504,9.384697,9.12737,8.947052,8.689853,8.051633,7.76118,7.708,7.44245,7.304437,7.416513,7.317621,7.379875,7.731653,8.572428,10.206493,12.78897,15.947907,18.621369,20.523469,21.987609,24.041996,26.457366,28.26707,30.659497,33.322187,35.200086,36.415932,36.745288,35.251107,34.773415,35.461809,35.173245,34.38829,34.646312,34.370602,34.347383,34.860008,35.14894,36.494869,39.987273,44.723729,49.404657,53.226562,55.561653,56.403181,57.441046,55.08703,54.829143,56.583774,56.167034,55.842922,54.808256,50.647276,49.152192,49.514727,50.700775,51.419999,50.943082,50.65754,51.489576,54.805663,63.589619,71.412062,67.332702,56.657858,51.787067,64.066022,76.530172,70.501495,55.768371,53.658529,53.028807,52.317764,51.873873,51.135771,50.555253,49.827061,49.016638,48.178403,47.149862,46.208298,45.119659,44.347403,43.461858,42.445149
1314,6.360406,6.826738,6.509784,5.997402,5.816194,6.144414,5.785343,5.953004,5.99778,6.177896,6.172467,6.29128,7.007143,8.036193,7.101755,6.361321,6.862277,7.645321,9.063135,9.591738,9.692542,10.03946,10.29867,10.288636,10.158685,10.408325,10.699672,10.736486,11.10237,11.256138,11.965344,12.381874,12.293252,12.637233,13.222766,13.315632,13.554925,14.37425,14.060986,13.763674,13.702883,13.585168,13.519882,12.925145,12.498758,12.170026,11.94898,11.761128,11.308808,10.491685,9.876775,9.572775,9.313596,9.192715,8.870051,8.261016,7.962162,7.846876,7.653906,7.535956,7.570645,7.556815,7.638535,7.931388,8.692597,10.295447,12.788934,15.734931,18.240867,20.396172,21.875204,23.81898,26.353043,28.572135,30.807442,32.890637,34.836123,35.561174,35.723477,35.106605,34.914337,35.047808,34.954351,34.438722,34.351354,33.826473,33.710774,34.23365,34.437776,36.025868,39.767714,44.983289,48.780963,51.540255,53.559038,54.873257,56.09091,53.781036,53.710012,55.167936,54.508986,54.074711,52.594781,50.224005,48.910767,47.483301,47.404621,49.350592,49.435187,49.851717,53.146547,52.05565,58.523852,59.974281,55.908115,55.037024,60.46284,70.686215,64.718016,73.702821,55.90045,50.519525,49.814784,49.034742,48.622696,47.898925,47.074112,46.083693,45.439754,44.62326,43.642653,42.754868,41.621037,40.660782,39.822394,38.840017
1315,6.213519,7.400724,6.931562,6.212207,5.58689,5.717889,6.054728,6.34327,6.170377,6.04072,6.254085,6.573698,6.905742,7.876768,7.077891,5.990361,6.464256,7.485341,8.866786,9.430485,9.418785,10.000073,10.43859,10.256152,10.288827,10.55907,10.773686,10.516796,10.956621,11.463392,12.047505,12.465737,12.35053,12.60551,13.384001,13.064233,12.898075,14.096901,14.182463,13.717854,13.712963,13.690871,13.562397,12.743972,12.193582,12.053313,11.893716,11.657328,11.20904,10.430812,9.995668,9.595394,9.262905,9.224973,8.833422,8.205886,7.954734,7.793594,7.62249,7.551132,7.611118,7.581688,7.607897,7.89213,8.613815,10.345119,13.019744,15.73024,17.951866,20.1479,21.988477,23.923584,26.004798,28.006275,30.725416,33.110735,34.617064,35.986646,36.427106,35.468504,34.766164,34.840386,34.791492,34.263968,34.065705,33.299091,33.038894,33.86828,34.166962,34.931586,38.367677,43.306258,48.654524,51.462922,52.570871,52.612623,52.828696,51.872447,52.590407,53.496085,52.71916,51.65586,50.537995,47.789424,46.121328,45.002798,44.94246,46.570432,46.999056,44.961359,46.725566,50.052606,51.272852,53.482848,55.307601,48.155959,51.086986,50.854264,56.053148,56.08955,44.323318,41.928,40.938846,39.950293,39.179633,38.352258,37.534451,36.621435,35.850131,34.949458,34.059356,33.15384,32.18016,31.304467,30.472211,29.632313
1316,6.057359,6.472133,6.168656,5.824524,5.629631,5.913053,5.820486,6.012537,5.668863,5.654453,5.879491,6.057275,6.868815,7.686786,6.898766,5.964506,6.536137,7.528141,8.643258,9.243064,8.93271,9.439625,10.080024,9.995554,9.740067,10.239053,10.431475,10.173801,10.528398,10.826103,11.56698,11.897609,11.887693,12.26655,12.770136,12.77366,12.891303,13.686965,13.466074,13.310095,13.153944,13.100396,13.039791,12.305975,11.878993,11.751158,11.517336,11.217612,10.814271,10.152337,9.560623,9.18974,8.948936,8.698378,8.448171,7.935071,7.575156,7.480606,7.334884,7.243,7.269924,7.266175,7.313013,7.559434,8.299758,9.91741,12.485902,15.289687,17.706495,19.751532,21.394944,23.093662,25.281798,27.374176,29.574454,31.669494,33.484653,34.293384,35.175445,34.575593,34.242681,33.989456,33.418233,33.028221,33.033955,33.013087,33.141769,33.541382,33.438852,34.575412,37.971919,42.310063,46.636336,49.424428,50.924069,52.418958,52.694048,50.367324,50.24093,50.731388,50.022739,50.239399,49.323467,46.097301,45.312992,44.59339,43.397385,44.151376,47.299126,44.174854,43.819655,45.416407,48.50705,52.276874,50.590428,50.373003,50.270747,51.208988,53.870859,53.155057,42.544592,40.173933,39.359404,38.588761,37.657738,36.699721,35.993932,35.084712,34.24166,33.411653,32.479471,31.548008,30.46147,29.596893,28.663099,27.823827
1317,6.902259,7.265031,6.558209,6.003375,5.923445,6.005737,6.035353,6.333465,6.155399,6.04341,6.104645,6.63115,7.118406,7.85958,6.894372,6.348965,7.010609,7.982377,9.104064,9.48159,9.484158,9.993979,10.445502,10.458705,10.199253,10.597577,10.860256,10.770073,10.890168,11.256214,12.029073,12.53811,12.366719,12.601144,13.315288,13.048639,13.32152,14.104439,13.791499,13.644868,13.730028,13.764164,13.26838,12.487916,12.214075,12.18288,11.805564,11.599991,11.33731,10.466675,9.829722,9.56301,9.324933,9.040043,8.760899,8.281897,7.915229,7.733622,7.494059,7.464574,7.581277,7.566169,7.635237,7.902369,8.608437,10.204215,12.826222,15.744138,18.134951,20.254053,21.883963,23.568785,25.486251,27.585963,30.010794,32.258444,34.091378,34.876544,35.45973,34.608143,34.512464,34.693681,34.004554,33.717603,33.821314,33.163122,33.3568,34.235222,34.376246,35.533484,38.238981,42.307327,46.451579,49.723379,50.90365,51.634596,53.326099,51.897831,51.050737,52.014211,51.587072,51.256009,50.938368,49.365269,48.288471,46.879065,47.748332,48.799367,48.144854,47.123726,50.083622,51.109334,54.422221,61.372841,59.106739,48.6773,56.086174,60.155813,56.834763,67.176255,52.51935,48.278621,47.784227,47.086137,46.682698,46.125494,45.539774,44.859532,44.189214,43.637607,42.87438,42.01382,41.176217,40.504152,39.750206,38.917485
1318,6.411314,7.380609,6.868346,6.124491,5.854971,6.089148,6.141827,6.676899,6.483492,6.364482,6.080729,6.312675,7.23629,7.98993,7.413699,6.748468,7.253404,8.053787,9.046621,9.665244,9.645597,10.232388,10.666214,10.48897,10.324946,10.417892,10.681797,10.680601,11.139044,11.884898,12.379463,12.659155,12.594464,12.601872,13.106745,13.293166,13.667568,14.364601,14.140059,13.877529,13.85975,13.817428,13.652019,12.919082,12.496486,12.406751,12.163793,11.848114,11.406759,10.584159,10.034256,9.702899,9.367129,9.189978,8.856854,8.345292,8.032751,7.868665,7.708527,7.719976,7.767125,7.709333,7.801628,8.019623,8.718079,10.463703,13.065656,16.000512,18.492637,20.376864,22.122101,24.287127,26.62382,28.44392,30.875692,33.731208,35.565971,36.729917,37.558786,36.222015,35.38948,35.804713,35.45083,34.975365,34.773724,33.965114,34.061452,35.03138,34.905158,36.447682,40.654148,45.189298,50.182812,53.986572,55.398963,56.257427,57.947451,55.15613,54.930963,56.365635,56.104522,55.983337,55.810815,51.003504,49.449821,49.302123,48.677104,49.421363,51.687373,49.699758,51.21956,53.178145,59.304327,64.128666,61.117374,53.410321,57.468858,61.923874,64.657648,81.765745,57.831907,51.286227,50.555418,49.616741,49.013927,48.194478,47.299525,46.289313,45.527829,44.699903,43.644833,42.648822,41.608053,40.803363,39.977733,39.025244
1319,6.232787,6.933233,6.497404,6.064041,5.512782,5.761486,5.509196,5.996906,6.056031,6.024975,5.751672,6.083469,6.866919,7.335436,6.94638,6.377352,6.869052,7.523972,8.565962,9.434603,9.362771,9.768016,10.102677,9.92992,10.048075,10.294049,10.284413,10.214115,10.70918,11.389053,12.006678,12.369258,12.30981,12.46071,13.09702,13.081918,13.144159,13.907032,13.72792,13.394222,13.462825,13.680426,13.429236,12.609497,12.208332,11.999246,11.719848,11.34181,11.035734,10.379778,9.646141,9.35907,9.136073,8.958352,8.63184,7.994981,7.763704,7.636048,7.44068,7.412733,7.509037,7.516908,7.558574,7.8554,8.578397,10.0692,12.698784,15.592104,17.891563,20.009122,21.758982,23.747388,26.085635,28.013265,30.265564,32.751932,34.752159,35.757947,36.320244,35.200979,34.870425,34.957982,34.428284,34.382471,34.689039,33.717626,33.401151,34.373481,34.470304,35.843263,39.62547,44.112184,47.582413,51.460064,53.831025,54.904777,56.467902,54.543961,54.008032,55.220259,53.505872,51.952494,52.470856,50.238881,48.779753,48.201473,47.835065,48.783301,49.25608,47.846746,50.214305,51.883901,57.242488,63.545076,63.191559,54.880815,51.842389,58.128684,65.294539,64.530282,50.695316,48.321193,47.679958,46.945389,46.191245,45.378446,44.555208,43.545251,42.762211,41.851616,40.807897,39.861943,38.83738,37.991753,37.042539,36.01894
